SAPID,Date,Unit_id,Unit_name,retirement
SAPID,Date,Unit_id,Unit_name,retirement
SAPID,Date,Unit_id,Unit_name,retirement
"11018024","40725","50000135","Wydział Filozoficzny",
"11018044","39814","50000142","Wydział Biologii i Nauk o",
"11018046","39965","50000135","Wydział Filozoficzny",
"11018067","40878","50000144","Wydz. Zarządz. i Komunika",
"11018068","40664","50000144","Wydz. Zarządz. i Komunika",
"11018069","40925","50000142","Wydział Biologii i Nauk o",
"11018075","39934","50000053","Pion Prorektora ds. dydak",
"11018076","39965","50000136","Wydział Historyczny",
"11018077","39983","50000136","Wydział Historyczny",
"11018079","39814","50000136","Wydział Historyczny",
"11018082","39814","50000137","Wydział Filologiczny",
"11018084","39965","50000138","Wydział Polonistyki",
"11018085","40634","50000137","Wydział Filologiczny",
"11018087","40087","50000137","Wydział Filologiczny",
"11018088","40634","50000137","Wydział Filologiczny",
"11018092","40634","50000138","Wydział Polonistyki",
"11018093","39965","50000138","Wydział Polonistyki",
"11018094","39965","50000138","Wydział Polonistyki",
"11018096","40087","50000136","Wydział Historyczny",
"11018097","41183","50000137","Wydział Filologiczny",
"11018100","40817","50000137","Wydział Filologiczny",
"11018101","41183","50000137","Wydział Filologiczny",
"11018102","40452","50000137","Wydział Filologiczny",
"11018105","41183","50000144","Wydz. Zarządz. i Komunika",
"11018106","40087","50000134","Wydział Prawa i Administr",
"11018107","39814","50000144","Wydz. Zarządz. i Komunika",
"11018109","39965","50000136","Wydział Historyczny",
"11018110","39934","50000053","Pion Prorektora ds. dydak",
"11018111","39965","50000135","Wydział Filozoficzny",
"11018112","40575","50000137","Wydział Filologiczny",
"11018113","40575","50000137","Wydział Filologiczny",
"11018114","40087","50000137","Wydział Filologiczny",
"11018118","39965","50000142","Wydział Biologii i Nauk o",
"11018119","39965","50000135","Wydział Filozoficzny",
"11018120","39814","50000142","Wydział Biologii i Nauk o",
"11018122","40909","50000140","Wydział Matematyki i Info",
"11018123","39814","50000142","Wydział Biologii i Nauk o",
"11018125","40575","50000139","Wydz. Fizyki, Astronom. i",
"11018127","40452","50000139","Wydz. Fizyki, Astronom. i",
"11018134","39814","50000142","Wydział Biologii i Nauk o",
"11018136","39814","50000142","Wydział Biologii i Nauk o",
"11018137","40634","50000142","Wydział Biologii i Nauk o",
"11018138","39814","50000142","Wydział Biologii i Nauk o",
"11018139","39814","50000141","Wydział Chemii",
"11018140","39814","50000141","Wydział Chemii",
"11018141","39965","50000141","Wydział Chemii",
"11018142","39965","50000141","Wydział Chemii",
"11018144","39965","50000141","Wydział Chemii",
"11018145","39965","50000141","Wydział Chemii",
"11018151","39814","50000139","Wydz. Fizyki, Astronom. i",
"11018152","40603","50000142","Wydział Biologii i Nauk o",
"11018153","39814","50000142","Wydział Biologii i Nauk o",
"11018158","39965","50000136","Wydział Historyczny",
"11018160","40695","50000145","Wydz. Studiów Międzynarod",
"11018161","39934","50000053","Pion Prorektora ds. dydak",
"11018163","41091","50000134","Wydział Prawa i Administr",
"11018164","39814","50000134","Wydział Prawa i Administr",
"11018165","39814","50000134","Wydział Prawa i Administr",
"11018166","39814","50000134","Wydział Prawa i Administr",
"11018168","40664","50000134","Wydział Prawa i Administr",
"11018169","39965","50000134","Wydział Prawa i Administr",
"11018170","41183","50000145","Wydz. Studiów Międzynarod",
"11018171","39814","50000134","Wydział Prawa i Administr",
"11018173","41240","50000145","Wydz. Studiów Międzynarod",
"11018176","40087","50000145","Wydz. Studiów Międzynarod",
"11018183","39814","50000144","Wydz. Zarządz. i Komunika",
"11018184","41122","50000144","Wydz. Zarządz. i Komunika",
"11018187","41128","50000144","Wydz. Zarządz. i Komunika",
"11018189","39965","50000143","Wydz.Biochemii, Biofiz. i",
"11018195","40452","50000139","Wydz. Fizyki, Astronom. i",
"11018198","40909","50000142","Wydział Biologii i Nauk o",
"11018203","41183","50000134","Wydział Prawa i Administr",
"11018210","39934","50000053","Pion Prorektora ds. dydak",
"11018213","40575","50000136","Wydział Historyczny",
"11018214","39965","50000139","Wydz. Fizyki, Astronom. i",
"11018218","41183","50000136","Wydział Historyczny",
"11018225","40456","50000137","Wydział Filologiczny",
"11018229","39814","50000137","Wydział Filologiczny",
"11018230","39814","50000137","Wydział Filologiczny",
"11018237","39814","50000142","Wydział Biologii i Nauk o",
"11018239","39965","50000142","Wydział Biologii i Nauk o",
"11018240","39814","50000142","Wydział Biologii i Nauk o",
"11018248","39965","50000136","Wydział Historyczny",
"11018252","40179","50000143","Wydz.Biochemii, Biofiz. i",
"11018253","39814","50000142","Wydział Biologii i Nauk o",
"11018255","39965","50000142","Wydział Biologii i Nauk o",
"11018260","40087","50000143","Wydz.Biochemii, Biofiz. i",
"11018263","40179","50000144","Wydz. Zarządz. i Komunika",
"11018282","39814","50000140","Wydział Matematyki i Info",
"11018300","39995","50000142","Wydział Biologii i Nauk o",
"11018307","40724","50000137","Wydział Filologiczny",
"11018324","40337","50000142","Wydział Biologii i Nauk o",
"11018332","40575","50000139","Wydz. Fizyki, Astronom. i",
"11018334","39814","50000140","Wydział Matematyki i Info",
"11018337","39965","50000135","Wydział Filozoficzny",
"11018338","39814","50000135","Wydział Filozoficzny",
"11018339","41183","50000143","Wydz.Biochemii, Biofiz. i",
"11018344","39965","50000145","Wydz. Studiów Międzynarod",
"11018345","39814","50000134","Wydział Prawa i Administr",
"11018346","40848","50000134","Wydział Prawa i Administr",
"11018350","39814","50000145","Wydz. Studiów Międzynarod",
"11018351","40695","50000145","Wydz. Studiów Międzynarod",
"11018352","41030","50000145","Wydz. Studiów Międzynarod",
"11018353","39814","50000145","Wydz. Studiów Międzynarod",
"11018354","40452","50000145","Wydz. Studiów Międzynarod",
"11018356","39814","50000142","Wydział Biologii i Nauk o",
"11018366","39965","50000140","Wydział Matematyki i Info",
"11018367","39814","50000140","Wydział Matematyki i Info",
"11018368","39965","50000140","Wydział Matematyki i Info",
"11018371","39934","50000053","Pion Prorektora ds. dydak",
"11018372","39934","50000053","Pion Prorektora ds. dydak",
"11018375","41153","50000144","Wydz. Zarządz. i Komunika",
"11018378","40179","50000144","Wydz. Zarządz. i Komunika",
"11018379","41183","50000134","Wydział Prawa i Administr",
"11018380","41214","50000144","Wydz. Zarządz. i Komunika",
"11018381","39965","50000144","Wydz. Zarządz. i Komunika",
"11018387","39965","50000140","Wydział Matematyki i Info",
"11018388","39814","50000135","Wydział Filozoficzny",
"11018389","39965","50000142","Wydział Biologii i Nauk o",
"11018395","39814","50000145","Wydz. Studiów Międzynarod",
"11018395","41548","50000144","Wydz. Zarządz. i Komunika",
"11018396","39934","50000053","Pion Prorektora ds. dydak",
"11018404","41214","50000139","Wydz. Fizyki, Astronom. i",
"11018406","40848","50000141","Wydział Chemii",
"11018407","41091","50000141","Wydział Chemii",
"11018408","39965","50000141","Wydział Chemii",
"11018409","39814","50000141","Wydział Chemii",
"11018411","41244","50000141","Wydział Chemii",
"11018414","39814","50000141","Wydział Chemii",
"11018415","39814","50000142","Wydział Biologii i Nauk o",
"11018419","40556","50000140","Wydział Matematyki i Info",
"11018422","40360","50000136","Wydział Historyczny",
"11018424","39965","50000136","Wydział Historyczny",
"11018425","41183","50000136","Wydział Historyczny",
"11018426","40878","50000144","Wydz. Zarządz. i Komunika",
"11018429","39814","50000135","Wydział Filozoficzny",
"11018430","39965","50000135","Wydział Filozoficzny",
"11018432","40544","50000135","Wydział Filozoficzny",
"11018433","39965","50000135","Wydział Filozoficzny",
"11018435","41214","50000134","Wydział Prawa i Administr",
"11018437","39981","50000144","Wydz. Zarządz. i Komunika",
"11018438","39814","50000144","Wydz. Zarządz. i Komunika",
"11018442","40725","50000134","Wydział Prawa i Administr",
"11018443","41183","50000134","Wydział Prawa i Administr",
"11018445","40575","50000145","Wydz. Studiów Międzynarod",
"11018447","39965","50000138","Wydział Polonistyki",
"11018448","40817","50000137","Wydział Filologiczny",
"11018453","40848","50000145","Wydz. Studiów Międzynarod",
"11018454","39814","50000137","Wydział Filologiczny",
"11018455","39965","50000138","Wydział Polonistyki",
"11018457","40575","50000137","Wydział Filologiczny",
"11018458","40634","50000137","Wydział Filologiczny",
"11018460","40269","50000138","Wydział Polonistyki",
"11018463","40909","50000138","Wydział Polonistyki",
"11018465","40848","50000137","Wydział Filologiczny",
"11018469","39965","50000138","Wydział Polonistyki",
"11018485","40878","50000144","Wydz. Zarządz. i Komunika",
"11018487","41183","50000134","Wydział Prawa i Administr",
"11018490","39965","50000142","Wydział Biologii i Nauk o",
"11018491","41214","50000145","Wydz. Studiów Międzynarod",
"11018502","40817","50000145","Wydz. Studiów Międzynarod",
"11018517","41275","50000138","Wydział Polonistyki",
"11018532","39814","50000137","Wydział Filologiczny",
"11018547","39965","50000142","Wydział Biologii i Nauk o",
"11018549","40848","50019230","Pion Rektora",
"11018554","39965","50000145","Wydz. Studiów Międzynarod",
"11018555","39814","50000145","Wydz. Studiów Międzynarod",
"11018557","40817","50000145","Wydz. Studiów Międzynarod",
"11018566","39965","50000136","Wydział Historyczny",
"11018572","39814","50000134","Wydział Prawa i Administr",
"11018573","40575","50000145","Wydz. Studiów Międzynarod",
"11018575","40360","50000134","Wydział Prawa i Administr",
"11018584","40108","50000137","Wydział Filologiczny",
"11018585","40087","50000137","Wydział Filologiczny",
"11018594","39965","50000145","Wydz. Studiów Międzynarod",
"11018598","40452","50000145","Wydz. Studiów Międzynarod",
"11018603","41183","50000142","Wydział Biologii i Nauk o",
"11018624","41091","50000145","Wydz. Studiów Międzynarod",
"11018631","40422","50000135","Wydział Filozoficzny",
"11018649","39814","50000139","Wydz. Fizyki, Astronom. i",
"11018656","39814","50000135","Wydział Filozoficzny",
"11018669","39814","50000135","Wydział Filozoficzny",
"11018670","39814","50000145","Wydz. Studiów Międzynarod",
"11018671","39965","50000145","Wydz. Studiów Międzynarod",
"11018673","41153","50000144","Wydz. Zarządz. i Komunika",
"11018686","39965","50000140","Wydział Matematyki i Info",
"11018687","39965","50000140","Wydział Matematyki i Info",
"11018688","39965","50000140","Wydział Matematyki i Info",
"11018698","40179","50000144","Wydz. Zarządz. i Komunika",
"11018698","41548","50000138","Wydział Polonistyki",
"11018700","40179","50000144","Wydz. Zarządz. i Komunika",
"11018713","39934","50000053","Pion Prorektora ds. dydak",
"11018714","39965","50000136","Wydział Historyczny",
"11018715","39965","50000136","Wydział Historyczny",
"11018717","39814","50000144","Wydz. Zarządz. i Komunika",
"11018718","39814","50000144","Wydz. Zarządz. i Komunika",
"11018719","41153","50000144","Wydz. Zarządz. i Komunika",
"11018721","40544","50000144","Wydz. Zarządz. i Komunika",
"11018722","39814","50000144","Wydz. Zarządz. i Komunika",
"11018723","41153","50000144","Wydz. Zarządz. i Komunika",
"11018724","40575","50000144","Wydz. Zarządz. i Komunika",
"11018727","39814","50000143","Wydz.Biochemii, Biofiz. i",
"11018728","40909","50000142","Wydział Biologii i Nauk o",
"11018739","39965","50000142","Wydział Biologii i Nauk o",
"11018740","39814","50000135","Wydział Filozoficzny",
"11018741","39814","50000135","Wydział Filozoficzny",
"11018742","39814","50000135","Wydział Filozoficzny",
"11018744","39965","50000140","Wydział Matematyki i Info",
"11018745","39965","50000140","Wydział Matematyki i Info",
"11018746","39814","50000140","Wydział Matematyki i Info",
"11018748","39965","50000141","Wydział Chemii",
"11018749","39814","50000141","Wydział Chemii",
"11018750","39965","50000141","Wydział Chemii",
"11018751","41244","50000141","Wydział Chemii",
"11018760","40087","50000141","Wydział Chemii",
"11018762","39965","50000141","Wydział Chemii",
"11018766","39814","50000141","Wydział Chemii",
"11018769","39814","50000142","Wydział Biologii i Nauk o",
"11018770","40603","50000142","Wydział Biologii i Nauk o",
"11018771","39814","50000139","Wydz. Fizyki, Astronom. i",
"11018773","40829","50000139","Wydz. Fizyki, Astronom. i",
"11018774","39965","50000142","Wydział Biologii i Nauk o",
"11018775","39814","50000144","Wydz. Zarządz. i Komunika",
"11018776","41122","50000144","Wydz. Zarządz. i Komunika",
"11018782","40664","50000142","Wydział Biologii i Nauk o",
"11018785","39814","50000139","Wydz. Fizyki, Astronom. i",
"11018786","39965","50000139","Wydz. Fizyki, Astronom. i",
"11018789","40675","50000139","Wydz. Fizyki, Astronom. i",
"11018790","40452","50000139","Wydz. Fizyki, Astronom. i",
"11018801","39814","50000145","Wydz. Studiów Międzynarod",
"11018802","39965","50000145","Wydz. Studiów Międzynarod",
"11018807","39965","50000145","Wydz. Studiów Międzynarod",
"11018811","39814","50000145","Wydz. Studiów Międzynarod",
"11018813","40817","50000134","Wydział Prawa i Administr",
"11018814","40087","50000134","Wydział Prawa i Administr",
"11018815","39814","50000134","Wydział Prawa i Administr",
"11018817","41183","50000145","Wydz. Studiów Międzynarod",
"11018818","39814","50000134","Wydział Prawa i Administr",
"11018820","40634","50000134","Wydział Prawa i Administr",
"11018821","39965","50000134","Wydział Prawa i Administr",
"11018827","39965","50000135","Wydział Filozoficzny",
"11018828","39965","50000135","Wydział Filozoficzny",
"11018829","39814","50000135","Wydział Filozoficzny",
"11018831","39965","50000135","Wydział Filozoficzny",
"11018833","39965","50000136","Wydział Historyczny",
"11018835","40452","50000137","Wydział Filologiczny",
"11018837","40848","50000138","Wydział Polonistyki",
"11018839","39814","50000137","Wydział Filologiczny",
"11018841","40087","50000137","Wydział Filologiczny",
"11018842","41183","50000137","Wydział Filologiczny",
"11018843","40087","50000137","Wydział Filologiczny",
"11018844","39814","50000137","Wydział Filologiczny",
"11018845","39965","50000137","Wydział Filologiczny",
"11018850","40848","50000138","Wydział Polonistyki",
"11018851","41061","50000137","Wydział Filologiczny",
"11018852","40817","50000137","Wydział Filologiczny",
"11018853","39965","50000138","Wydział Polonistyki",
"11018855","41088","50000137","Wydział Filologiczny",
"11018857","39814","50000138","Wydział Polonistyki",
"11018859","40598","50000137","Wydział Filologiczny",
"11018860","40452","50000137","Wydział Filologiczny",
"11018861","39814","50000137","Wydział Filologiczny",
